listing_year,title,author,detail_url,title_eng,language,faculty,programme,department,submitted,defended,abstract,key_words,pdf_url,abstract_length,is_ai_focused_zero_shot,ai_confidence_zero_shot,is_ai_focused_llm,ai_confidence_llm,is_ai_focused
2025,Porovnání dynamické a statické strategie na odhad zajišťovacího poměru,lím drahoslav,https://vskp.vse.cz/96827_porovnani-dynamicke-a-staticke-strategie-na-odhad-zajistovaciho-pomeru?type=Bakal%C3%A1%C5%99sk%C3%A1+pr%C3%A1ce&year=2025&page=9,comparison of dynamic and static strategy for hedge ratio determination,english,fakulta informatiky a statistiky,matematické metody v ekonomii,katedra ekonometrie,12. 5. 2025,18. 6. 2025,"this thesis compares the effectiveness of static and dynamic strategies for determining the hedge ratio in commodity markets. i focus on two business scenarios: an airline company purchasing jet fuel hedged with wti crude oil futures and a shipping company purchasing gasoline hedged with rbob gasoline futures. my objective is to lower the volatility of changes in weekly costs in usd per gallon for the given commodity. using ols regression on time series data from 2021--2024, i estimate optimal hedge ratios that minimize variance for both strategies. empirical results show that both hedging strategies successfully reduced the volatility of changes of weekly costs per gallon for a given commodity. the reductions were more substantial in the airline case, where the first differences of spot and futures prices showed strong positive correlation. in the shipping company case, the weaker positive correlation limited the potential of both strategies, but volatility was still modestly reduced. in both scenarios, the dynamic strategy slightly outperformed the static one, supporting the idea that responding to market changes can improve hedging performance. these results demonstrate that the effectiveness of hedge ratios depends not only on their construction method but also on the underlying correlation type of the market. while the ols framework produced usable estimates, the presence of volatility clustering in all price series suggests that models explicitly accounting for heteroskedasticity---such as arch or garch---may offer a more robust alternative for future hedge ratio estimation.",volatility; optimal hedge ratio; ordinary least squares method,https://insis.vse.cz/zp/91217,1607,False,0.5186575055122375,False,0.0,False
2025,Prostorová analýza kriminality na základě otevřených dat Policie České republiky,hatiarová dominika,https://vskp.vse.cz/96668_prostorova-analyza-kriminality-na-zaklade-otevrenych-dat-policie-ceske-republiky?type=Bakal%C3%A1%C5%99sk%C3%A1+pr%C3%A1ce&year=2025&page=10,spatial analysis of criminality based on open data of czech police (pčr),english,fakulta informatiky a statistiky,matematické metody v ekonomii,katedra ekonometrie,12. 5. 2025,18. 6. 2025,"this thesis aims to examine the effects of various socioeconomic factors on the prevalence of drug-related criminal offenses in the czech republic and to uncover the most problematic geographical areas. the methodology is based on the application of exploratory spatial data analysis techniques and statistical modeling, including the use of spatial econometric models and models for count data. the analysis reveals three clusters of administrative units exhibiting elevated crime rates, all located in the northern or north-eastern regions of czechia. the results of the regression analysis based on the negative binomial model indicate that the divorce rate, and the proportion of young men and individuals with low education in the population significantly increase drug-related crime rates. the positive effect of the unemployment rate is not found to be statistically significant. a change in the share of foreigners and the number of living allowances per 1000 inhabitants is associated with a decrease in the crime rate; however, both of these effects are likewise shown to be insignificant.",drug-related criminality; negative binomial model; regression analysis; spatial econometrics,https://insis.vse.cz/zp/91111,1099,False,0.5719118118286133,False,0.0,False
2025,Použití vektorových databází pro podobnostní vyshedávání,bártová kateřina,https://vskp.vse.cz/96952_pouziti-vektorovych-databazi-pro-podobnostni-vyshedavani?type=Bakal%C3%A1%C5%99sk%C3%A1+pr%C3%A1ce&year=2025&page=10,utilizing vector databases for similarity search,english,fakulta informatiky a statistiky,data analytics,katedra matematiky,12. 5. 2025,18. 6. 2025,"this bachelor’s thesis explores applications of two vector database systems, chromadb and qdrant, with focus on their comparison from a user’s perspective and the effectiveness of specific text representations and distance metrics in similarity search. in order to perform the comparison, three datasets are utilised, one from the aviation domain and two from research and development projects. the initial phase involves familiarising with tf-idf representation, minilm-l6 and specter models. standard similarity metrics and evaluation metrics, rank-biased overlap, and precision at k, are introduced. the datasets are pre-processed and then used to fill the databases. the similarity search evaluation is done concerning humansorted documents based on their similarity to the query. based on experiments with various representations and distance metrics, those created by the minilm-l6 model emerge as the best representation; when changing the distance metric, the results do not differ significantly.",embedding; similarity search; vector database; chromadb; qdrant,https://insis.vse.cz/zp/88506,1004,False,0.5365867614746094,False,0.0,False
2025,Analysis of factors affecting client profitability,úředníček jan adam,https://vskp.vse.cz/96791_analysis-of-factors-affecting-client-profitability?type=Bakal%C3%A1%C5%99sk%C3%A1+pr%C3%A1ce&year=2025&page=10,analysis of factors affecting client profitability,english,fakulta informatiky a statistiky,data analytics,katedra informačních technologií,12. 5. 2025,17. 6. 2025,"this thesis investigates the effects of identifying and quantifying key financial and behavioral features on the prediction of gross income (gi) for micro and small segment enterprises at raiffeisenbank. for this purpose, machine learning regression models are employed, utilizing client-level data on various financial activities, transactional behavior, and static attributes, along with the target variable of average gross income. the analysis focuses on identifying the most influential features and evaluating the predictive performance of different models. the three main findings are that (i) machine learning models can effectively predict a significant portion of the variability in gi, (ii) certain client financial and behavioral features, such as average asset and liability volumes, income, and international payment activity, emerge as strong positive predictors of gi, and (iii) a carefully selected subset of the most important features can achieve comparable or even slightly better predictive performance than models utilizing the entire feature set. this thesis represents an initial data-driven investigation into the drivers of gross income within raiffeisenbank&apos;s micro and small enterprise client base using modern machine learning techniques.",banking; machine learning; feature importance; gross income prediction; xgboost,https://insis.vse.cz/zp/92325,1272,False,0.8251616954803467,True,0.97,True
2025,Detekce neobvyklých praktik obecních zastupitelstev pomocí datové analýzy veřejných rozpočtů,vinkler vladimír,https://vskp.vse.cz/96700_detekce-neobvyklych-praktik-obecnich-zastupitelstev-pomoci-datove-analyzy-verejnych-rozpoctu?type=Bakal%C3%A1%C5%99sk%C3%A1+pr%C3%A1ce&year=2025&page=10,detection of municipal efficiency patterns and unusual practises by data analysis of public budgets,english,fakulta informatiky a statistiky,data analytics,katedra ekonometrie,11. 5. 2025,17. 6. 2025,"this thesis examines the efficiency of czech municipalities in transforming financial resources into positive demographic and socioeconomic outcomes. using data envelopment analysis (dea) with variable returns to scale, the study evaluates 6,244 municipalities across the czech republic over the period 2010-2023. the research integrates comprehensive finan- cial data from municipal budgets with demographic statistics and debt enforcement records to identify patterns of municipal performance. through spatial analysis and visualization techniques, including choropleth mapping, the study reveals regional disparities in efficiency. the findings indicate that efficient municipalities maintain lower operational expenses, allo- cate more resources to investment rather than operations, sustain healthier budget balances, and achieve better demographic outcomes, including population growth and lower rates of debt enforcement proceedings. the research identifies both exemplary performers through superefficiency analysis and specific municipal characteristics associated with inefficiency, such as tourism dependence and peripheral geographical location. this research contributes to understanding how municipal financial management practices influence local demographic development and offers a methodological framework for identifying unusual financial practices in public administration.",data envelopment analysis; efficiency analysis; czech municipalities; municipal finance; demographic trends; public budgets; spatial analysis; local government,https://insis.vse.cz/zp/90587,1393,False,0.7013110518455505,False,0.0,False
2025,Zkoumání faktorů ovlivňujících výsledky zápasů v Dota 2,tcypin gleb,https://vskp.vse.cz/96616_zkoumani-faktoru-ovlivnujicich-vysledky-zapasu-v-dota-2?type=Bakal%C3%A1%C5%99sk%C3%A1+pr%C3%A1ce&year=2025&page=11,exploring predictors of results of dota 2 matches,english,fakulta informatiky a statistiky,data analytics,katedra ekonometrie,10. 5. 2025,17. 6. 2025,"this thesis investigates the prediction of professional dota 2 match outcomes using machine learning techniques, focusing on pre-game and early-game features limited to the first 10 minutes of gameplay. alongside the development of predictive models, it introduces a structured data governance framework inspired by modern data engineering practices, enabling scalable data collection, transformation, and modelling. three classification algorithms are applied: logistic regression, multi-layer perceptron (mlp), and xgboost. each model is trained on a dataset adjusted to suit its specific characteristics and working principles, incorporating custom transformations such as binning and one-hot encoding. the models undergo initial evaluation and are then refined through feature pruning and hyperparameter tuning. the impact of individual variables is assessed using model coefficients, permutation importance (measured on the training data), and shapley values. the models achieve competitive accuracy, with all reaching up to 65.7%. although pruning and tuning yield incremental improvements, none of the individual models surpasses the baseline logistic regression, which also reaches 65.7%. a stacked ensemble model that combines the best-performing versions of all three base learners slightly improves performance to 65.8%. key predictors include early-game differences in experience, kills, and net worth, as well as the presence of a team on the elo leaderboard. the results confirm that early-game data alone can support meaningful predictions and that combining ensemble techniques with structured preprocessing pipelines enhances both performance and interpretability. future work may involve integrating real-time match data and team-specific historical information to further improve predictive accuracy.",machine learning; data governance; xgboost; mlp; dota 2; logistic regression,https://insis.vse.cz/zp/87944,1819,True,0.9315440654754639,True,0.99,True
2025,Klasifikace obrázků pomocí metod strojového učení,tatarinov vadym,https://vskp.vse.cz/95206_klasifikace-obrazku-pomoci-metod-strojoveho-uceni?type=Bakal%C3%A1%C5%99sk%C3%A1+pr%C3%A1ce&year=2025&page=11,image classification using machine learning methods,english,fakulta informatiky a statistiky,aplikovaná informatika,katedra ekonometrie,8. 12. 2024,17. 6. 2025,"recent advancements in deep learning have changed computer vision, evolving from traditional methods like support vector machines (svm) to convolutional neural networks (cnn) in 2012, and more recently to vision transformers (vit) in 2021. simultaneously, improvements in computational power and the exponential growth of internet data have further driven this progress. this work uses these developments to build a computer vision model for classifying damaged and undamaged cars. specifically, the study compares pre-trained convolutional neural networks, such as resnet and convnext, to find the best-performing architecture for this task. key contributions of this work include an analysis of the impact of data quantity and quality on model performance, the balance between computational resources and accuracy, and an exploration of hyperparameter optimization strategies for this application. the model&apos;s performance was evaluated using metrics like accuracy, model size, and f1 score, with convnext achieving a maximum accuracy of 95.4\%, demonstrating its effectiveness in binary classification for this task. the final model from this study could be applied to online platforms or auctions for selling used cars, potentially enhancing ad conversion rates, improving user experience, and reducing fraud associated with selling damaged vehicles.",car damage detection; computer vision; image recognition; image classification,https://insis.vse.cz/zp/85049,1358,True,0.8888587951660156,True,0.95,True
2025,Sociální výdaje a jejich dopad na ekonomickou aktivitu v Evropě,volhejn petr,https://vskp.vse.cz/96734_socialni-vydaje-a-jejich-dopad-na-ekonomickou-aktivitu-v-evrope?type=Bakal%C3%A1%C5%99sk%C3%A1+pr%C3%A1ce&year=2025&page=12,social spending and its effect on economic activity across europe,english,fakulta informatiky a statistiky,data analytics,katedra ekonometrie,11. 5. 2025,17. 6. 2025,"this thesis investigates the relationship between government social spending and economic performance, measured by gdp per capita, across european countries from 2002 to 2022. using eurostat data and first differences panel regression models, the study finds a strong, statistically significant positive relationship, with each euro of per capita social spending associated with a gdp increase of approximately 2.94 €. before excluding or accounting for outliers (ireland and norway), the effect was even higher at 3.42 €. grounded in keynesian economic theory, and supported by existing literature, the findings suggest that social spending contributes meaningfully to economic growth in institutionally stable contexts. the study highlights limitations including the use of annual data, the exclusion of dynamic models, and the absence of disaggregated spending categories, offering clear directions for future research.",economic growth; panel regression;  keynesian multiplier; social spending,https://insis.vse.cz/zp/90186,922,False,0.7296260595321655,False,0.0,False
2025,Travelling tournament problem and its NHL application,ivanič leon,https://vskp.vse.cz/92875_travelling-tournament-problem-and-its-nhl-application?type=Bakal%C3%A1%C5%99sk%C3%A1+pr%C3%A1ce&year=2025&page=12,travelling tournament problem and its nhl application,english,fakulta informatiky a statistiky,matematické metody v ekonomii,katedra ekonometrie,5. 5. 2024,17. 6. 2025,"this bachelor thesis focuses on the overview and application of the travelling tournament problem with a specific focus on its application to the national hockey league. it provides a theoretical overview of the problem, its formal definition, variations and its complexity. the travelling tournament problem, which can be viewed as an extension of the better-known traveling salesman problem, aims to optimize sports tournament scheduling by minimizing travel distances. the thesis is structured in two main sections: the first discusses the theoretical aspects of the problem, including its computational complexity and various solving techniques. the second part applies these methodologies to the national hockey league, proposing a model that reduces the total number of games and travel distances, potentially decreasing costs and player fatigue.",national hockey league; tournament scheduling; travelling tournament problem,https://insis.vse.cz/zp/85040,852,False,0.5422685742378235,False,0.0,False
2025,Využití sémantického vyhledávání a velkých jazykových modelů k řešení mezer v sortimentu v E-Commerce,tran ngoc khiem,https://vskp.vse.cz/96912_vyuziti-semantickeho-vyhledavani-a-velkych-jazykovych-modelu-k-reseni-mezer-v-sortimentu-v-e-commerce?type=Bakal%C3%A1%C5%99sk%C3%A1+pr%C3%A1ce&year=2025&page=13,applying semantic search and large language models to solve assortment gaps in e-commerce,english,fakulta informatiky a statistiky,data analytics,katedra informačního a znalostního inženýrství,12. 5. 2025,16. 6. 2025,"this thesis addresses the problem of assortment gaps in e-commerce, with a particular focus on the grocery retail sector. the main objective is to develop a robust and scalable solution for identifying missing or substitute products by leveraging semantic search techniques and large language models (llms).",semantic search; llms; sentence embedding,https://insis.vse.cz/zp/90059,307,True,0.9186331629753113,True,0.95,True
2025,Srovnání metod důležitosti rysů pro mikrobiologická data,havelka marek,https://vskp.vse.cz/96599_srovnani-metod-dulezitosti-rysu-pro-mikrobiologicka-data?type=Bakal%C3%A1%C5%99sk%C3%A1+pr%C3%A1ce&year=2025&page=13,comparison of feature importance methods for a microbiological data,english,fakulta informatiky a statistiky,aplikovaná informatika,katedra informačního a znalostního inženýrství,10. 5. 2025,16. 6. 2025,"this bachelor thesis focuses on the comparison of feature importance methods on microbiological data.  the aim of the work is to compare the accuracy of the prediction model on a given dataset when manipulating the data according to the selected feature importance methods. specifically, the shap and ara methods are considered. the theoretical part of the thesis contains definitions of terms and description of the two selected feature importance methods. the methodological part describes how the research of the given issue was carried out, contains a general description of the methods used and their practical application in the practical part of the work. the practical part is implemented in the form of data processing using the python language in jupyter notebook. these tools are used to measure the accuracy of the catboost prediction model in adjusting the dataset according to importance using the shap and ara methods, as well as factor analysis or principal component analysis.",feature importance method; prediction model; data,https://insis.vse.cz/zp/90289,993,False,0.6227683424949646,False,0.0,False
2025,Srovnání vybraných efektivních technik hlubokého učení pro konvoluční neuronové sítě v klasifikaci,phamová xuan vi,https://vskp.vse.cz/96910_srovnani-vybranych-efektivnich-technik-hlubokeho-uceni-pro-konvolucni-neuronove-site-v-klasifikaci?type=Bakal%C3%A1%C5%99sk%C3%A1+pr%C3%A1ce&year=2025&page=13,comparison of selected efficient deep learning techniques for convolutional neural networks in classification,english,fakulta informatiky a statistiky,data analytics,katedra informačního a znalostního inženýrství,12. 5. 2025,16. 6. 2025,"the deployment of convolutional neural networks (cnns) on resource-constrained edge devices requires the application of model compression techniques to balance performance, size, and inference time. this thesis investigates three key techniques — weight pruning, quantization, and knowledge distillation — evaluating their impact on cnn performance across various datasets and model architectures. experimental results show that weight pruning, when applied to simpler custom cnns, significantly reduces model size while slightly improving accuracy. however, excessive pruning in more complex pretrained models led to a considerable drop in performance, highlighting the need for more advanced strategies in complex architectures. quantization techniques, particularly post-training quantization (ptq), proved highly effective in reducing model size by 75-90% and accelerating inference time by up to 1.5-8×, without substantial accuracy degradation. in contrast, quantization-aware training (qat) offered similar benefits but introduced minor accuracy losses and the risk of overfitting, particularly when applied to larger models like inceptionv3. knowledge distillation demonstrated strong potential for transferring knowledge from larger teacher models to smaller student models, resulting in improved classification accuracy without increasing model size or inference time. these techniques offer promising solutions for optimizing cnns, ensuring efficient performance while maintaining competitive accuracy.",convolutional neural networks; deep learning; model compression; pruning; quantization; knowledge distillation; efficient deep learning techniques,https://insis.vse.cz/zp/90096,1513,True,0.9414524435997009,True,0.99,True
2025,Deep Reinforcement Learning pro karetní hru Dominion,kolomazník vojtěch,https://vskp.vse.cz/96869_deep-reinforcement-learning-pro-karetni-hru-dominion?type=Bakal%C3%A1%C5%99sk%C3%A1+pr%C3%A1ce&year=2025&page=13,deep reinforcement learning for the card game dominion,english,fakulta informatiky a statistiky,data analytics,katedra informačního a znalostního inženýrství,12. 5. 2025,16. 6. 2025,"this thesis aims to propose an approach using deep reinforcement learning (deep rl) for the card game dominion. existing deep rl approaches are studied and compared, so that a deep rl agent can be implemented. after that, the thesis attempts to determine whether a properly trained agent can perform above the level of a simple heuristic, find out which adjustments allow the agent to perform better in a partially observable environment and study the choices made by the agent. dominion is a deck-building card game, which presents many challenges to the rl community. it violates the markov property because the state is not fully observable to the agent. moreover, there is inherent stochasticity because the agent’s deck gets shuffled between turns. current academic research has attempted to apply deep q-networks and policy gradients to solve the game with varying success. one of the biggest unanswered questions relates to the calculation of the rewards. both monte carlo and temporal-difference methods yield sufficient performance in different scenarios. for the purpose of this thesis, several modifications were added to decrease the complexity of the problem. the selection of cards used in the game was frozen between games and the action phase of an agent’s turn was handled with a heuristic. only the buying phase was controlled directly by the agent. for this thesis, reinforce method relying on policy gradients and monte carlo returns displayed superior performance compared to deep q-networks and actor-critic architectures using temporal-difference returns. it obtained a 95 percent win rate against big money heuristic and an 88 percent win rate against smithy heuristic after only 20 thousand simulated games.",reinforcement learning; neural networks; markov decision process,https://insis.vse.cz/zp/90633,1732,True,0.8619136214256287,True,0.95,True
2025,Predikce optimálních rozestavení hráčů ve volejbalu pomocí strojového učení,čurila igor,https://vskp.vse.cz/96665_predikce-optimalnich-rozestaveni-hracu-ve-volejbalu-pomoci-strojoveho-uceni?type=Bakal%C3%A1%C5%99sk%C3%A1+pr%C3%A1ce&year=2025&page=14,predicting successful player alignments in volleyball using machine learning,english,fakulta informatiky a statistiky,data analytics,katedra ekonometrie,11. 5. 2025,16. 6. 2025,"this bachelor thesis investigates the application of machine learning techniques to analyze and predict the effectiveness of defensive formations in volleyball. using a manually annotated dataset of 300 plays from professional volleyball matches, three different machine learning models-logistic regression, random forest, and xgboost-were developed and evaluated. among these, the xgboost model achieved the highest accuracy, but all models demonstrated solid performance, suggesting that even with a relatively small and structured dataset, meaningful predictions can be made. the study emphasizes the importance of feature selection and data preparation, focusing on variables available before the attack, such as defender positions, attack type, set quality, and block details. feature importance analysis revealed that the type of attack, block effectiveness, and especially the position of defender 6 are crucial factors influencing defensive success. the results show that optimal defensive positioning is not static but should adapt dynamically depending on the specific game situation, such as whether the block touches the ball. although the dataset was limited in size and scope, this research demonstrates that machine learning can provide valuable tactical insights for coaches and players. with larger datasets and automated data collection methods, these approaches have the potential to support real-time decision-making and strategy development in volleyball, ultimately contributing to improved team performance and a deeper understanding of the game.",volleyball; machine learning; sports analytics; defensive formations,https://insis.vse.cz/zp/91132,1569,False,0.8271146416664124,True,0.95,True
2025,Využití syntetických textových dat pro trénování modelů analýzy sentimentu,frolov ilia,https://vskp.vse.cz/96353_vyuziti-syntetickych-textovych-dat-pro-trenovani-modelu-analyzy-sentimentu?type=Bakal%C3%A1%C5%99sk%C3%A1+pr%C3%A1ce&year=2025&page=14,using synthetic text data to  train sentiment analysis models,english,fakulta informatiky a statistiky,data analytics,katedra informačního a znalostního inženýrství,3. 5. 2025,16. 6. 2025,"the explosive growth of digital text data presents many opportunities and  challenges, especially in the area of sentiment analysis. a common problem is the  imbalance of datasets, where one sentiment class significantly outperforms others,  resulting in prediction bias. in this study, the class imbalance problem is addressed  by creating synthetic data using gpt-2, a state-of-the-art generative language  model. comprehensive experiments were conducted using logistic regression, long term short-term memory (lstm), and bidirectional encoding representations from  transformers (bert) models. the evaluation showed significant results, in  particular bert, which achieved accuracies up to 74.2% when trained solely on  synthetic data. this highlights the value of using synthetic data in nlp applications.  the study suggests opportunities for future research using more advanced language  models and broader nlp applications.",synthetic data;  gpt-2; sentiment analysis;  logistic regression; lstm;  bert; class  imbalance; data augmentation;  nlp,https://insis.vse.cz/zp/90135,930,False,0.8089491724967957,True,0.98,True
2025,Benfordův zákon a statistické odhalování volebních podvodů,bednářová kristýna,https://vskp.vse.cz/96920_benforduv-zakon-a-statisticke-odhalovani-volebnich-podvodu?type=Bakal%C3%A1%C5%99sk%C3%A1+pr%C3%A1ce&year=2025&page=18,benford’s law and the statistical detection of election fraud,english,fakulta informatiky a statistiky,matematické metody v ekonomii,katedra statistiky a pravděpodobnosti,12. 5. 2025,11. 6. 2025,"elections worldwide are essential for democratic governance, but election fraud seriously threatens the integrity that underpins democratic societies. this thesis explores the applicability of benford’s law as a forensic tool for detecting anomalies in electoral data, a possible manifestation of election fraud, by introducing a novel, reproducible methodology, thoughtfully designed by the author through the integration of multiple established approaches. it combines compliance tests of the leading and last digits distributions according to benford&apos;s law and other indicative measures. these include correlation of vote shares, turnout, and the share of valid votes, and the digital development pattern.  the author was able to reach similar conclusions as prominent international organisations, such as the osce or the eu, by applying the proposed methodology to presidential elections with different political contexts: the czech republic (2023), the united states (2024), and belarus (2020). while the czech and u.s. elections showed no significant deviations from expected digit distribution patterns, the belarusian data revealed multiple irregularities, particularly in the first and last digits of vote counts.  this illustrates that statistical analysis of digit patterns can serve as a useful preliminary indicator of electoral manipulation.",benford&apos;s law; election fraud; leading digit; electoral integrity,https://insis.vse.cz/zp/89748,1360,False,0.5264825224876404,False,0.0,False
2025,Airbnb jako nástroj pro propagaci podniku: vytvoření strategie pro Massovku,anisimova anastasiia,https://vskp.vse.cz/96740_airbnb-jako-nastroj-pro-propagaci-podniku-vytvoreni-strategie-pro-massovku?type=Bakal%C3%A1%C5%99sk%C3%A1+pr%C3%A1ce&year=2025&page=19,airbnb as a tool for business promotion: creating a strategy for massovka,english,fakulta informatiky a statistiky,multimédia v ekonomické praxi,katedra multimédií,11. 5. 2025,10. 6. 2025,"this bachelor thesis explores the potential of using airbnb experiences as a digital marketing tool for promoting creative workshops, focusing on the case of massovka, an art studio based in prague. the main aim is to develop a marketing strategy to help massovka attract a new segment of customers through airbnb and to evaluate how the platform’s features could support customer engagement and business growth. the research combines theoretical analysis of marketing models with qualitative research, including interviews with massovka’s customers, airbnb users and potential local clients. analytical tools such as swot, ife/efe matrices are used to assess massovka’s internal and external environment. a perceptual map is used to evaluate airbnb as a tool for promoting services in comparison to other key players in the travel and experience industry. based on the findings, a marketing strategy is created using the stdc model, focusing on promoting sweets workshops as an entry point to airbnb experiences. expert evaluation confirms the strategy’s practical applicability, highlighting its alignment with massovka’s brand values and the behavioural patterns of airbnb’s audience. the results show that airbnb integration offers massovka a realistic and sustainable path for customer growth, provided that early engagement challenges are actively managed. this thesis contributes to a better understanding how creative businesses can adapt digital platforms traditionally associated with tourism to strengthen their market position.",airbnb; experience marketing; creative industry; marketing strategy; digital marketing,https://insis.vse.cz/zp/90051,1539,False,0.654466450214386,False,0.95,False
2025,Praktické aplikace řízení aktiv a závazků v pojišťovnách,candrák patrik,https://vskp.vse.cz/96876_prakticke-aplikace-rizeni-aktiv-a-zavazku-v-pojistovnach?type=Bakal%C3%A1%C5%99sk%C3%A1+pr%C3%A1ce&year=2025&page=22,practical applications in asset and liability management in insurance companies,english,fakulta informatiky a statistiky,matematické metody v ekonomii,katedra statistiky a pravděpodobnosti,12. 5. 2025,10. 6. 2025,"this thesis reviews how an insurance company protects their balance sheet from selected undesired changes. we apply methods to stabilize insurer’s own funds under changeable interest rates. the work outlines the principles of interest rates and bonds, which constitute the greatest portion of a czech insurer&apos;s asset portfolio. literature is reviewed on duration as a measure of its sensitivity to market rate shifts. commentary on cash flow modeling is given within a brief section on life insurance theory. we examine the sensitivity of classical insurance products, and their portfolio, to parallel and non-parallel yield curve shifts. duration of modelled liability cash flows is approximated to compare with a government bond portfolio before and after intervention. while czech insurers’ options today in asset and liability management remain limited, we give some methods available to control risk exposure.",bonds; duration gap; interest rate risk; alm; actuarial models; life insurance; cash flow models,https://insis.vse.cz/zp/90562,919,False,0.5899065732955933,False,0.0,False
2025,Porovnání frekventistické a Bayesovské logistické regrese na příkladu reálných dat,fedorov mikhail,https://vskp.vse.cz/95182_porovnani-frekventisticke-a-bayesovske-logisticke-regrese-na-prikladu-realnych-dat?type=Bakal%C3%A1%C5%99sk%C3%A1+pr%C3%A1ce&year=2025&page=36,comparison between frequentist and bayesian logistic regression on the example of real data,english,fakulta informatiky a statistiky,matematické metody v ekonomii,katedra statistiky a pravděpodobnosti,8. 12. 2024,4. 2. 2025,"this study compares frequentist and bayesian approaches to logistic regression using real-world data, with a particular focus on the impact of informative and non-informative priors in bayesian analysis. the research is motivated by advances in computational capabilities that have made bayesian methods increasingly accessible in machine learning applications. the methodology involved splitting the dataset into two parts: a primary subset (20%) for model evaluation and a larger auxiliary subset (80%) simulating prior knowledge. three approaches were compared: classical logistic regression, bayesian logistic regression with non-informative priors, and bayesian logistic regression with informative priors. model performance was evaluated using multiple metrics including accuracy, precision, recall, f1-score, and roc-auc score, along with an analysis of 95% confidence intervals (ci) as well as credible intervals . results demonstrate that while classical and non-informative prior bayesian approaches showed similar performance, the bayesian model with informative priors achieved superior results with an accuracy of 0.83 (compared to 0.78), f1-score of 0.85 (versus 0.81), and notably higher roc-auc of 0.93 (versus 0.81). the most significant improvement was observed in parameter uncertainty estimation, where the credible interval length undergone an average reduction of 15.1% compared to the classical approach, with improvements ranging from 10.3% to 28.2% across different variables.",bayesian statistics; logistic regression; informative priors; machine learning; confidence intervals,https://insis.vse.cz/zp/88781,1501,False,0.6624611616134644,True,0.92,True
2025,Modernizace Shibboleth IdP serveru pomocí Ansible automatizace pro zlepšení krizového řízení v univerzitním prostředí,kosíková eliška,https://vskp.vse.cz/95218_modernizace-shibboleth-idp-serveru-pomoci-ansible-automatizace-pro-zlepseni-krizoveho-rizeni-v-univerzitnim-prostredi?type=Bakal%C3%A1%C5%99sk%C3%A1+pr%C3%A1ce&year=2025&page=36,modernizing shibboleth idp server using ansible automation to enhance crisis management in a university environment,english,fakulta informatiky a statistiky,aplikovaná informatika,katedra informačních technologií,9. 12. 2024,30. 1. 2025,"following thesis aims to modernize the shibboleth identity provider server infrastructure at the prague university of economics and business by implementing ansible automation. the primary business goal is to enhance the efficiency and reliability of the university’s linux server deployment processes, improve disaster recovery capabilities, and optimize overall server administration and management.  the thesis begins with an analysis of the current state of authentication servers at the university, highlighting the limitations of manual server deployment and upgrades, which lacked standardized procedures and documentation. this approach resulted in inefficient workflows, consuming considerable time and resources. this thesis further explores the role of ansible in server and application deployment and management and identifies areas that could benefit from automation. it also examines how documentation is used as a code.  additionally, the thesis details the creation of new ansible roles designed to automate shibboleth identity provider server deployment tasks. it explains their implementation, evaluates their effectiveness, and demonstrates how the solution contributes to the optimization of server management at the university.",disaster recovery; ansible; server lifecycle management; server administration; university it infrastructure; automation,https://insis.vse.cz/zp/88711,1248,False,0.5757863521575928,False,0.0,False
2025,Objektivní porovnání kvality video kódovacího standardu Versatile Video Coding,pydych tomáš,https://vskp.vse.cz/92812_objektivni-porovnani-kvality-video-kodovaciho-standardu-versatile-video-coding?type=Bakal%C3%A1%C5%99sk%C3%A1+pr%C3%A1ce&year=2025&page=37,an overview and comparison of the versatile video coding standard,english,fakulta informatiky a statistiky,aplikovaná informatika,katedra multimédií,9. 12. 2024,29. 1. 2025,"this thesis mainly focuses on the versatile video coding standard. it goes over the history of relevant video coding technologies of the same nature, giving a brief rundown of significant details of each piece of technology, with illustrations throughout. it tells about the development of versatile video coding and relevant context, ending that section with a report about industry adoption of this technology and some future projections. it goes into detail about specific improvements upon preceding technology, alongside all relevant context thereof. in the methods section, it describes ways in which metrics of the quality of video footage can be objectively measured, calculated and compared. the next section presents the reader with results of objective video testing performed. measured data suggests that the vvc codec is generally superior to prior video coding technology in quality. available data seems to hint at vvc seeing wider adoption in future, despite competition. a window into performance aspects of this technology, that this thesis gives, should inform the author of those aspects as well, and help them choose between some of the presets vvc works on.",video coding; video compression; standardization,https://insis.vse.cz/zp/86561,1179,False,0.7196149826049805,False,0.0,False
